"fecha_deteccion","fuente","identificador","fecha_registro","entidad","grupo","nivel_relacion","valor"
2026-08-19 21:33:02,procesos,CO1.REQ.10822406,2026-08-18,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,Gobernación del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866526,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,11620000
2026-08-19 21:33:02,procesos,CO1.REQ.10862512,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,13020000
2026-08-19 21:33:02,procesos,CO1.REQ.10869243,2026-08-18,Departamento Administrativo de Jurídica,Gobernación del Valle,Contexto,4000000
2026-08-19 21:33:02,procesos,CO1.REQ.10822054,2026-08-18,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,Gobernación del Valle,Contexto,6000000
2026-08-19 21:33:02,procesos,CO1.REQ.10865002,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,7700000
2026-08-19 21:33:02,procesos,CO1.REQ.10864072,2026-08-18,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,Gobernación del Valle,Contexto,7000000
2026-08-19 21:33:02,procesos,CO1.REQ.10762971,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,Alcaldía de Cali,Contexto,10653000
2026-08-19 21:33:02,procesos,CO1.REQ.10863164,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,8715000
2026-08-19 21:33:02,procesos,CO1.REQ.10864819,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,7700000
2026-08-19 21:33:02,procesos,CO1.REQ.10865603,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,3000000
2026-08-19 21:33:02,procesos,CO1.REQ.10864473,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,7000000
2026-08-19 21:33:02,procesos,CO1.REQ.10822040,2026-08-18,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,Gobernación del Valle,Contexto,7700000
2026-08-19 21:33:02,procesos,CO1.REQ.10866517,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,14415000
2026-08-19 21:33:02,procesos,CO1.REQ.10863639,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,14415000
2026-08-19 21:33:02,procesos,CO1.REQ.10864347,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,3500000
2026-08-19 21:33:02,procesos,CO1.REQ.10869173,2026-08-18,Departamento Administrativo de Jurídica,Gobernación del Valle,Contexto,7700000
2026-08-19 21:33:02,procesos,CO1.REQ.10865174,2026-08-18,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Gobernación del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10862942,2026-08-18,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,Alcaldía de Cali,Contexto,11841000
2026-08-19 21:33:02,procesos,CO1.REQ.10866884,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10857942,2026-08-18,Desarrollo Institucional - Alcaldía de Tuluá,Otras entidades del Valle,Contexto,261230393
2026-08-19 21:33:02,procesos,CO1.REQ.10868698,2026-08-18,INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE ZARZL,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10867497,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,2700000
2026-08-19 21:33:02,procesos,CO1.REQ.10860642,2026-08-18,CVC,Otras entidades del Valle,Contexto,18375000
2026-08-19 21:33:02,procesos,CO1.REQ.10866883,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10868467,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,4000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868127,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,4000000
2026-08-19 21:33:02,procesos,CO1.REQ.10869130,2026-08-18,ALCALDIA MUNICIPAL DE GINEBRA,Otras entidades del Valle,Contexto,26000000
2026-08-19 21:33:02,procesos,CO1.REQ.10859864,2026-08-18,CVC,Otras entidades del Valle,Contexto,17523000
2026-08-19 21:33:02,procesos,CO1.REQ.10867673,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,31800000
2026-08-19 21:33:02,procesos,CO1.REQ.10867714,2026-08-18,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,24960000
2026-08-19 21:33:02,procesos,CO1.REQ.10855903,2026-08-18,MUNICIPIO DE ZARZAL,Otras entidades del Valle,Contexto,70000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866953,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,14000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866964,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,18000000
2026-08-19 21:33:02,procesos,CO1.REQ.10855833,2026-08-18,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DEL MUNICPIO DE GUADALAJARA BUGA,Otras entidades del Valle,Contexto,10500000
2026-08-19 21:33:02,procesos,CO1.REQ.10869209,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,12500000
2026-08-19 21:33:02,procesos,CO1.REQ.10868991,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-19 21:33:02,procesos,CO1.REQ.10860063,2026-08-18,CVC,Otras entidades del Valle,Media,26225000
2026-08-19 21:33:02,procesos,CO1.REQ.10868076,2026-08-18,CVC,Otras entidades del Valle,Contexto,147000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868245,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,4000000
2026-08-19 21:33:02,procesos,CO1.REQ.10867548,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,31500000
2026-08-19 21:33:02,procesos,CO1.REQ.10868420,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,2700000
2026-08-19 21:33:02,procesos,CO1.REQ.10865968,2026-08-18,ESE HOSPITAL PILOTO JAMUNDI,Otras entidades del Valle,Contexto,15000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868372,2026-08-18,EMPRESAS MUNICIPALES DE CARTAGO E.S.P.,Otras entidades del Valle,Contexto,6000000
2026-08-19 21:33:02,procesos,CO1.REQ.10869261,2026-08-18,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-19 21:33:02,procesos,CO1.REQ.10869809,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Media,15000000
2026-08-19 21:33:02,procesos,CO1.REQ.10840280,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,27036250
2026-08-19 21:33:02,procesos,CO1.REQ.10869430,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,25000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866874,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10866878,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10868029,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,12500000
2026-08-19 21:33:02,procesos,CO1.REQ.10866800,2026-08-18,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DEL MUNICPIO DE GUADALAJARA BUGA,Otras entidades del Valle,Contexto,10500000
2026-08-19 21:33:02,procesos,CO1.REQ.10766147,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,117600000
2026-08-19 21:33:02,procesos,CO1.REQ.10867935,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,12500000
2026-08-19 21:33:02,procesos,CO1.REQ.10869476,2026-08-18,MUNICIPIO DE FLORIDA,Otras entidades del Valle,Contexto,15000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866882,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10866880,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10868282,2026-08-18,ESE HOSPITAL SANTA ANA DE BOLIVAR VALLE DEL CAUCA,Otras entidades del Valle,Contexto,2450000
2026-08-19 21:33:02,procesos,CO1.REQ.10869643,2026-08-18,INSTITUCION EDUCATIVA MONTEBELLO,Otras entidades del Valle,Contexto,8253000
2026-08-19 21:33:02,procesos,CO1.REQ.10867762,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866879,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,10150650
2026-08-19 21:33:02,procesos,CO1.REQ.10803028,2026-08-18,IPS DEL MUNICIPIO DE CARTAGO E.S.E.,Otras entidades del Valle,Contexto,22500000
2026-08-19 21:33:02,procesos,CO1.REQ.10868771,2026-08-18,HOSPITAL KENNEDY ESE,Otras entidades del Valle,Contexto,2000000
2026-08-19 21:33:02,procesos,CO1.REQ.10866975,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,15000000
2026-08-19 21:33:02,procesos,CO1.REQ.10832205,2026-08-18,ALCALDIA DE CAICEDONIA,Otras entidades del Valle,Contexto,161364000
2026-08-19 21:33:02,procesos,CO1.REQ.10868174,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10869052,2026-08-18,Secretaria Municipal del Deporte y Recreación - Alcaldia de Tuluá,Otras entidades del Valle,Contexto,19850000
2026-08-19 21:33:02,procesos,CO1.REQ.10868042,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,12500000
2026-08-19 21:33:02,procesos,CO1.REQ.10869260,2026-08-18,CVC,Otras entidades del Valle,Contexto,1710175531
2026-08-19 21:33:02,procesos,CO1.REQ.10868325,2026-08-18,INSTITUCION EDUCATIVA EL PLACER,Otras entidades del Valle,Contexto,1192310
2026-08-19 21:33:02,procesos,CO1.REQ.10862697,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,13261250
2026-08-19 21:33:02,procesos,CO1.REQ.10858654,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,12600000
2026-08-19 21:33:02,procesos,CO1.REQ.10861559,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,14852600
2026-08-19 21:33:02,procesos,CO1.REQ.10868038,2026-08-18,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,35658000
2026-08-19 21:33:02,procesos,CO1.REQ.10854056,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,6365400
2026-08-19 21:33:02,procesos,CO1.REQ.10841096,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,74556728
2026-08-19 21:33:02,procesos,CO1.REQ.10859127,2026-08-18,Empresa Social del Estado Hospital Ruben Cruz Vélez,Otras entidades del Valle,Contexto,12600000
2026-08-19 21:33:02,procesos,CO1.REQ.10867396,2026-08-18,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,2700000
2026-08-19 21:33:02,procesos,CO1.REQ.10865741,2026-08-18,ESE HOSPITAL PILOTO JAMUNDI,Otras entidades del Valle,Contexto,180000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868304,2026-08-18,ESCUELA DE POLICIA SIMON BOLIVAR,Otras entidades del Valle,Contexto,0
2026-08-19 21:33:02,procesos,CO1.REQ.10868994,2026-08-18,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,14994000
2026-08-19 21:33:02,procesos,CO1.REQ.10867101,2026-08-18,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,25000000
2026-08-19 21:33:02,procesos,CO1.REQ.10865876,2026-08-18,ESE HOSPITAL PILOTO JAMUNDI,Otras entidades del Valle,Contexto,41000000
2026-08-19 21:33:02,procesos,CO1.REQ.10861055,2026-08-18,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,Otras entidades del Valle,Contexto,11139450
2026-08-19 21:33:02,procesos,CO1.REQ.10869544,2026-08-18,ESE HOSPITAL SANTA ANA DE BOLIVAR VALLE DEL CAUCA,Otras entidades del Valle,Contexto,30000000
2026-08-19 21:33:02,procesos,CO1.REQ.10856187,2026-08-18,UPRES VALLE,Otras entidades del Valle,Contexto,0
2026-08-19 21:33:02,procesos,CO1.REQ.10867997,2026-08-18,EMPRESAS MUNICIPALES DE CARTAGO E.S.P.,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868728,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10868380,2026-08-18,HOSPITAL RAUL OREJUELA BUENO,Otras entidades del Valle,Contexto,5000000
2026-08-19 21:33:02,procesos,CO1.REQ.10856805,2026-08-18,UPRES VALLE,Otras entidades del Valle,Contexto,0
